user_id,datetime,lesson_id,day_completion_percentage,overall_completion_percentage
user_094,9/26/2022 20:10:13,lesson_0263,100.0,100.0
user_094,9/27/2022 19:30:35,lesson_0064,100.0,100.0
user_094,9/28/2022 17:34:41,lesson_0130,40.0,100.0
user_094,9/29/2022 19:28:02,lesson_0737,100.0,100.0
user_094,9/30/2022 19:05:29,lesson_0014,33.33,100.0
user_094,10/1/2022 20:04:09,lesson_0013,100.0,100.0
user_094,10/4/2022 21:00:31,lesson_0645,100.0,100.0
user_094,10/4/2022 21:08:16,lesson_0683,100.0,100.0
user_094,10/4/2022 21:08:46,lesson_0831,100.0,100.0
user_094,10/4/2022 21:11:45,lesson_0151,100.0,100.0
user_094,10/4/2022 21:26:57,lesson_0149,100.0,100.0
user_094,10/6/2022 14:36:13,lesson_0001,100.0,100.0
user_094,10/6/2022 14:55:59,lesson_0757,100.0,100.0
user_094,10/7/2022 19:42:48,lesson_0034,100.0,100.0
user_094,10/8/2022 18:41:04,lesson_0053,5.0,5.0
user_094,10/8/2022 19:00:37,lesson_0057,100.0,100.0
user_094,10/8/2022 19:01:25,lesson_1008,100.0,100.0
user_094,10/8/2022 19:17:20,lesson_0237,100.0,100.0
user_094,10/11/2022 21:01:36,lesson_0053,95.0,100.0
user_094,10/11/2022 21:14:24,lesson_0760,40.0,40.0
user_094,10/12/2022 19:02:25,lesson_0760,60.0,100.0
user_094,10/12/2022 19:27:40,lesson_0006,100.0,100.0
user_094,10/12/2022 21:39:52,lesson_0755,100.0,100.0
user_094,10/12/2022 22:19:24,lesson_0016,100.0,100.0
user_094,10/14/2022 19:18:57,lesson_0101,5.0,5.0
user_094,10/14/2022 22:19:52,lesson_0333,100.0,100.0
user_094,10/14/2022 22:21:47,lesson_0904,100.0,100.0
user_094,10/15/2022 19:44:22,lesson_0101,95.0,100.0
user_094,10/15/2022 20:08:08,lesson_0198,100.0,100.0
user_094,10/15/2022 20:16:35,lesson_0154,100.0,100.0
user_094,10/17/2022 20:47:49,lesson_0646,100.0,100.0
user_094,10/17/2022 21:15:10,lesson_1038,100.0,100.0
user_094,10/17/2022 21:44:55,lesson_0041,100.0,100.0
user_094,10/18/2022 19:10:41,lesson_0007,100.0,100.0
user_094,10/19/2022 19:56:17,lesson_0108,100.0,100.0
user_094,10/19/2022 20:36:32,lesson_1022,100.0,100.0
user_094,10/19/2022 20:50:37,lesson_0233,100.0,100.0
user_094,10/19/2022 21:08:32,lesson_0228,100.0,100.0
user_094,10/19/2022 21:25:24,lesson_0012,100.0,100.0
user_094,10/19/2022 21:31:40,lesson_0107,100.0,100.0
user_094,10/20/2022 19:57:13,lesson_0060,55.56,55.56
user_094,10/20/2022 19:57:13,lesson_0747,40.0,40.0
user_094,10/21/2022 21:05:19,lesson_0027,100.0,100.0
user_094,10/25/2022 19:56:56,lesson_0008,100.0,100.0
user_094,10/26/2022 11:45:20,lesson_1303,100.0,100.0
user_094,10/26/2022 11:45:20,lesson_1307,100.0,100.0
user_094,10/26/2022 11:45:20,lesson_1308,100.0,100.0
user_094,10/26/2022 11:45:21,lesson_1304,100.0,100.0
user_094,10/26/2022 11:45:21,lesson_1305,100.0,100.0
user_094,10/26/2022 11:45:21,lesson_1306,100.0,100.0
user_094,10/26/2022 11:45:21,lesson_1311,100.0,100.0
user_094,10/26/2022 11:45:21,lesson_1314,100.0,100.0
user_094,10/26/2022 20:39:42,lesson_0020,100.0,100.0
user_094,10/26/2022 20:49:58,lesson_0030,100.0,100.0
user_094,10/26/2022 21:36:49,lesson_0739,100.0,100.0
user_094,10/26/2022 21:38:13,lesson_0703,100.0,100.0
user_094,10/26/2022 21:40:56,lesson_0937,100.0,100.0
user_094,10/26/2022 21:58:03,lesson_0017,25.0,25.0
user_094,10/27/2022 20:08:54,lesson_0017,75.0,100.0
user_094,10/27/2022 20:33:41,lesson_0051,100.0,100.0
user_094,10/27/2022 20:38:03,lesson_0148,100.0,100.0
user_094,10/28/2022 19:49:21,lesson_0244,100.0,100.0
user_094,10/29/2022 20:19:33,lesson_0644,5.0,5.0
user_094,10/29/2022 21:51:57,lesson_0010,100.0,100.0
user_094,10/30/2022 18:43:58,lesson_0010,33.33,100.0
user_094,10/30/2022 20:18:12,lesson_0644,95.0,100.0
user_094,10/31/2022 20:04:17,lesson_0618,100.0,100.0
user_094,10/31/2022 20:05:09,lesson_0872,100.0,100.0
user_094,10/31/2022 20:11:01,lesson_0241,100.0,100.0
user_094,10/31/2022 20:32:21,lesson_0318,100.0,100.0
user_094,11/1/2022 18:32:17,lesson_0015,100.0,100.0
user_094,11/2/2022 18:37:18,lesson_0073,100.0,100.0
user_094,11/3/2022 21:43:18,lesson_0054,100.0,100.0
user_094,11/4/2022 19:53:00,lesson_0746,100.0,100.0
user_094,11/6/2022 16:51:55,lesson_0978,100.0,100.0
user_094,11/6/2022 16:58:17,lesson_0301,100.0,100.0
user_095,8/12/2022 20:34:37,lesson_0106,25.0,25.0
user_095,8/12/2022 20:39:11,lesson_0067,20.0,20.0
user_095,8/13/2022 17:17:04,lesson_0067,80.0,100.0
user_095,8/13/2022 17:26:30,lesson_0052,5.0,5.0
user_095,8/14/2022 20:03:24,lesson_0052,95.0,100.0
user_095,8/14/2022 20:07:32,lesson_0916,25.0,25.0
user_095,8/14/2022 20:11:19,lesson_0222,100.0,100.0
user_095,8/14/2022 20:16:38,lesson_0220,100.0,100.0
user_095,8/14/2022 20:57:33,lesson_0032,60.0,60.0
user_095,8/15/2022 18:51:19,lesson_0032,40.0,100.0
user_095,8/15/2022 18:58:39,lesson_0372,100.0,100.0
user_095,8/15/2022 18:58:45,lesson_0105,5.0,5.0
user_095,8/15/2022 18:58:58,lesson_0825,100.0,100.0
user_095,8/16/2022 19:00:53,lesson_0105,95.0,100.0
user_095,8/16/2022 19:03:49,lesson_0893,100.0,100.0
user_095,8/16/2022 19:07:05,lesson_0144,100.0,100.0
user_095,8/16/2022 19:07:11,lesson_0617,5.0,5.0
user_095,8/18/2022 18:45:47,lesson_0617,95.0,100.0
user_095,8/18/2022 18:52:19,lesson_0938,100.0,100.0
user_095,8/18/2022 18:56:52,lesson_0269,100.0,100.0
user_095,8/18/2022 19:44:44,lesson_0072,100.0,100.0
user_095,8/18/2022 19:47:45,lesson_0828,100.0,100.0
user_095,8/18/2022 19:52:55,lesson_0186,100.0,100.0
user_095,8/18/2022 19:53:04,lesson_0048,5.0,5.0
user_095,8/19/2022 18:59:05,lesson_0048,95.0,100.0
user_095,8/21/2022 19:11:24,lesson_0891,25.0,25.0
user_095,8/21/2022 19:51:18,lesson_0023,100.0,100.0
user_095,8/21/2022 19:55:36,lesson_0915,100.0,100.0
user_095,8/21/2022 20:06:09,lesson_0199,25.0,25.0
user_095,8/21/2022 20:20:45,lesson_0094,40.0,40.0
user_095,8/29/2022 19:23:49,lesson_0094,60.0,100.0
user_095,8/29/2022 19:31:27,lesson_0885,100.0,100.0
user_095,8/29/2022 19:40:12,lesson_0264,100.0,100.0
user_095,8/29/2022 20:56:54,lesson_0933,100.0,100.0
user_095,8/30/2022 13:24:59,lesson_0818,100.0,100.0
user_095,8/30/2022 18:58:32,lesson_0898,100.0,100.0
user_095,8/30/2022 19:42:02,lesson_0035,100.0,100.0
user_095,8/30/2022 20:03:37,lesson_0889,100.0,100.0
user_095,8/30/2022 20:09:39,lesson_0215,100.0,100.0
user_095,8/30/2022 20:09:53,lesson_0050,5.0,5.0
user_095,8/31/2022 18:36:57,lesson_0050,95.0,100.0
user_095,8/31/2022 18:39:57,lesson_0935,25.0,25.0
user_095,8/31/2022 18:47:12,lesson_0229,100.0,100.0
user_095,8/31/2022 18:54:07,lesson_0123,25.0,25.0
user_095,8/31/2022 19:19:50,lesson_0095,100.0,100.0
user_095,8/31/2022 19:20:01,lesson_0881,100.0,100.0
user_095,8/31/2022 19:24:30,lesson_0201,100.0,100.0
user_095,9/1/2022 19:26:52,lesson_0799,100.0,100.0
user_095,9/1/2022 21:32:54,lesson_0791,100.0,100.0
user_095,9/4/2022 19:30:04,lesson_0796,100.0,100.0
user_095,9/6/2022 18:43:01,lesson_0080,100.0,100.0
user_095,9/6/2022 19:19:55,lesson_0892,100.0,100.0
user_095,9/6/2022 19:27:23,lesson_0141,100.0,100.0
user_095,9/6/2022 19:27:31,lesson_0114,5.0,5.0
user_095,9/7/2022 19:33:26,lesson_0114,25.0,30.0
user_095,9/11/2022 19:13:26,lesson_0114,70.0,100.0
user_095,9/14/2022 17:24:15,lesson_0897,100.0,100.0
user_095,9/14/2022 17:33:00,lesson_0347,100.0,100.0
user_095,9/14/2022 19:46:02,lesson_0939,100.0,100.0
user_095,9/18/2022 19:38:36,lesson_0790,50.0,50.0
user_095,9/19/2022 11:43:09,lesson_0790,50.0,100.0
user_095,9/20/2022 12:13:20,lesson_0794,50.0,50.0
user_095,9/22/2022 18:44:57,lesson_0794,50.0,100.0
user_095,9/23/2022 12:41:48,lesson_0081,100.0,100.0
user_095,9/23/2022 18:50:18,lesson_0218,100.0,100.0
user_095,9/23/2022 19:00:32,lesson_0075,20.0,20.0
user_095,9/24/2022 11:05:12,lesson_0075,80.0,100.0
user_095,9/24/2022 11:27:48,lesson_0931,100.0,100.0
user_095,9/24/2022 11:35:56,lesson_0231,100.0,100.0
user_095,9/24/2022 19:14:45,lesson_0089,100.0,100.0
user_095,9/24/2022 19:17:48,lesson_0835,100.0,100.0
user_095,9/25/2022 18:44:16,lesson_0894,100.0,100.0
user_095,10/5/2022 10:54:50,lesson_0901,100.0,100.0
user_095,10/7/2022 11:21:10,lesson_0902,100.0,100.0
user_095,10/7/2022 12:06:23,lesson_0236,100.0,100.0
user_095,10/7/2022 12:13:44,lesson_0261,100.0,100.0
user_095,10/7/2022 12:25:33,lesson_0232,100.0,100.0
user_095,10/7/2022 17:23:42,lesson_0223,100.0,100.0
user_095,10/7/2022 17:58:54,lesson_0255,100.0,100.0
user_095,10/9/2022 11:58:33,lesson_0792,50.0,50.0
user_095,10/10/2022 19:12:45,lesson_0792,50.0,100.0
user_095,10/14/2022 11:26:03,lesson_0817,100.0,100.0
user_095,10/15/2022 11:53:25,lesson_0936,100.0,100.0
user_095,10/16/2022 12:01:47,lesson_0878,100.0,100.0
user_095,10/21/2022 19:28:02,lesson_0268,100.0,100.0
user_095,10/26/2022 11:47:23,lesson_1308,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1303,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1304,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1305,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1306,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1307,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1311,100.0,100.0
user_095,10/26/2022 11:47:24,lesson_1314,100.0,100.0
user_095,10/29/2022 20:10:28,lesson_0253,100.0,100.0
user_095,10/30/2022 19:06:44,lesson_0093,5.0,5.0
user_095,10/30/2022 19:07:17,lesson_0634,5.0,5.0
user_095,10/31/2022 11:07:43,lesson_0068,100.0,100.0
user_095,10/31/2022 11:38:52,lesson_0824,100.0,100.0
user_095,10/31/2022 11:40:34,lesson_0192,100.0,100.0
user_095,10/31/2022 11:43:14,lesson_0200,100.0,100.0
user_095,11/1/2022 11:30:58,lesson_0722,100.0,100.0
user_095,11/1/2022 11:36:12,lesson_0806,100.0,100.0
user_095,11/1/2022 12:02:31,lesson_0112,100.0,100.0
user_095,11/2/2022 18:45:52,lesson_0895,100.0,100.0
user_095,11/2/2022 18:46:42,lesson_0226,100.0,100.0
user_095,11/2/2022 18:50:02,lesson_0254,100.0,100.0
user_095,11/2/2022 18:51:33,lesson_1203,100.0,100.0
user_095,11/3/2022 19:48:46,lesson_0092,100.0,100.0
user_095,11/3/2022 19:59:41,lesson_0875,100.0,100.0
user_095,11/3/2022 20:04:13,lesson_0145,100.0,100.0
user_095,11/3/2022 20:21:49,lesson_0230,100.0,100.0
user_095,11/3/2022 20:23:20,lesson_1204,100.0,100.0
user_095,11/4/2022 11:41:44,lesson_0635,100.0,100.0
user_095,11/4/2022 11:43:59,lesson_0839,100.0,100.0
user_095,11/4/2022 11:47:01,lesson_0257,100.0,100.0
user_095,11/4/2022 11:54:34,lesson_0665,5.0,5.0
user_095,11/4/2022 12:00:08,lesson_0234,100.0,100.0
user_095,11/5/2022 11:45:43,lesson_0665,95.0,100.0
user_095,11/5/2022 12:04:27,lesson_0025,100.0,100.0
user_095,11/5/2022 14:21:33,lesson_0037,100.0,100.0
user_095,11/6/2022 11:01:14,lesson_0026,100.0,100.0
user_095,11/6/2022 18:16:14,lesson_0065,100.0,100.0
user_095,11/6/2022 18:45:46,lesson_0047,100.0,100.0
user_095,11/6/2022 19:29:55,lesson_0118,100.0,100.0
user_095,11/6/2022 19:32:59,lesson_0876,100.0,100.0
user_095,11/6/2022 19:42:22,lesson_0195,100.0,100.0
user_095,11/6/2022 20:01:51,lesson_0227,100.0,100.0
user_095,11/6/2022 20:39:36,lesson_0027,100.0,100.0
user_096,7/18/2022 18:01:37,lesson_0094,80.0,100.0
user_096,7/18/2022 18:04:55,lesson_0885,100.0,100.0
user_096,7/18/2022 18:11:21,lesson_0264,100.0,100.0
user_096,7/18/2022 19:00:00,lesson_0898,100.0,100.0
user_096,7/19/2022 22:30:50,lesson_0035,100.0,100.0
user_096,7/19/2022 22:32:39,lesson_0889,100.0,100.0
user_096,7/19/2022 22:37:30,lesson_0215,100.0,100.0
user_096,7/21/2022 21:07:11,lesson_0050,100.0,100.0
user_096,7/21/2022 21:11:25,lesson_0935,25.0,25.0
user_096,7/21/2022 21:16:37,lesson_0229,100.0,100.0
user_096,7/21/2022 21:25:24,lesson_0123,88.0,88.0
user_096,7/22/2022 23:59:56,lesson_0019,90.0,90.0
user_096,7/24/2022 16:07:59,lesson_0019,10.0,100.0
user_096,7/24/2022 16:49:12,lesson_0039,100.0,100.0
user_096,7/24/2022 16:57:44,lesson_0219,100.0,100.0
user_096,7/25/2022 19:13:20,lesson_0095,100.0,100.0
user_096,7/25/2022 19:14:57,lesson_0881,100.0,100.0
user_096,7/25/2022 19:22:19,lesson_0201,100.0,100.0
user_096,7/26/2022 22:33:38,lesson_0799,100.0,100.0
user_096,7/28/2022 21:49:06,lesson_0791,50.0,50.0
user_096,7/30/2022 21:55:16,lesson_0046,100.0,100.0
user_096,7/30/2022 22:01:44,lesson_0225,100.0,100.0
user_096,7/31/2022 11:29:25,lesson_0134,88.0,88.0
user_096,8/5/2022 22:38:26,lesson_0044,40.0,40.0
user_096,8/6/2022 7:04:10,lesson_0044,60.0,100.0
user_096,8/6/2022 7:12:36,lesson_0258,100.0,100.0
user_096,8/6/2022 19:45:38,lesson_0125,100.0,100.0
user_096,8/6/2022 19:49:33,lesson_0262,100.0,100.0
user_096,8/9/2022 20:20:49,lesson_0109,20.0,50.0
user_096,8/11/2022 19:12:35,lesson_0081,5.0,5.0
user_096,8/13/2022 8:02:01,lesson_0109,50.0,100.0
user_096,8/13/2022 11:34:36,lesson_0097,60.0,60.0
user_096,8/21/2022 18:16:04,lesson_0081,95.0,100.0
user_096,8/21/2022 18:22:37,lesson_0218,100.0,100.0
user_096,8/21/2022 19:19:26,lesson_0090,100.0,100.0
user_096,8/21/2022 19:24:49,lesson_0193,100.0,100.0
user_096,8/21/2022 19:47:02,lesson_0620,100.0,100.0
user_096,8/21/2022 19:51:24,lesson_0224,25.0,25.0
user_096,8/22/2022 22:42:18,lesson_0075,5.0,5.0
user_096,8/23/2022 18:44:29,lesson_0236,100.0,100.0
user_096,8/25/2022 18:01:16,lesson_0261,100.0,100.0
user_096,8/25/2022 18:14:24,lesson_0223,100.0,100.0
user_096,8/25/2022 21:27:33,lesson_0232,100.0,100.0
user_096,8/29/2022 19:53:09,lesson_0075,95.0,100.0
user_096,8/29/2022 19:53:38,lesson_0931,100.0,100.0
user_096,8/29/2022 19:57:42,lesson_0231,100.0,100.0
user_096,9/1/2022 22:30:09,lesson_0089,100.0,100.0
user_096,9/1/2022 22:31:44,lesson_0835,100.0,100.0
user_096,9/2/2022 5:42:46,lesson_0097,40.0,100.0
user_096,9/2/2022 6:29:35,lesson_0003,100.0,100.0
user_096,9/2/2022 22:23:45,lesson_0079,30.0,30.0
user_096,9/3/2022 22:59:58,lesson_0079,70.0,100.0
user_096,9/4/2022 19:21:57,lesson_0033,100.0,100.0
user_096,9/4/2022 20:47:23,lesson_0070,100.0,100.0
user_096,9/5/2022 13:57:36,lesson_0139,100.0,100.0
user_096,9/5/2022 20:35:38,lesson_0255,100.0,100.0
user_096,9/5/2022 21:46:03,lesson_0045,5.0,5.0
user_096,9/6/2022 19:42:19,lesson_0268,100.0,100.0
user_096,9/6/2022 19:55:14,lesson_0791,50.0,100.0
user_096,9/6/2022 20:11:38,lesson_0818,100.0,100.0
user_096,9/6/2022 20:35:00,lesson_0790,50.0,50.0
user_096,9/9/2022 21:45:56,lesson_0068,5.0,5.0
user_096,9/10/2022 20:30:11,lesson_0043,20.0,20.0
user_096,9/11/2022 15:23:15,lesson_0043,80.0,100.0
user_096,9/11/2022 15:40:42,lesson_0260,100.0,100.0
user_096,9/11/2022 16:20:12,lesson_0068,95.0,100.0
user_096,9/11/2022 16:23:08,lesson_0824,100.0,100.0
user_096,9/11/2022 16:25:14,lesson_0192,100.0,100.0
user_096,9/11/2022 22:32:10,lesson_0082,40.0,40.0
user_096,9/12/2022 18:34:06,lesson_0112,100.0,100.0
user_096,9/12/2022 18:37:32,lesson_0895,100.0,100.0
user_096,9/12/2022 18:38:43,lesson_0226,100.0,100.0
user_096,9/12/2022 18:41:45,lesson_0254,100.0,100.0
user_096,9/12/2022 18:46:08,lesson_0200,100.0,100.0
user_096,9/13/2022 19:04:01,lesson_0092,100.0,100.0
user_096,9/13/2022 19:08:05,lesson_0875,100.0,100.0
user_096,9/13/2022 19:11:46,lesson_0145,100.0,100.0
user_096,9/14/2022 18:34:05,lesson_0217,100.0,100.0
user_096,9/14/2022 18:40:08,lesson_0230,100.0,100.0
user_096,9/14/2022 18:57:31,lesson_0040,100.0,100.0
user_096,9/15/2022 20:23:22,lesson_0635,100.0,100.0
user_096,9/15/2022 20:52:40,lesson_0839,100.0,100.0
user_096,9/15/2022 20:57:10,lesson_0257,100.0,100.0
user_096,9/15/2022 21:31:30,lesson_0025,100.0,100.0
user_096,9/16/2022 22:08:16,lesson_0118,100.0,100.0
user_096,9/16/2022 22:10:20,lesson_0876,100.0,100.0
user_096,9/16/2022 22:16:17,lesson_0195,100.0,100.0
user_096,9/17/2022 22:34:33,lesson_0049,100.0,100.0
user_096,9/18/2022 17:04:37,lesson_0025,100.0,100.0
user_096,9/18/2022 17:12:56,lesson_0037,100.0,100.0
user_096,9/18/2022 17:22:35,lesson_0026,100.0,100.0
user_096,9/18/2022 17:30:45,lesson_0227,100.0,100.0
user_096,9/18/2022 18:06:36,lesson_0234,100.0,100.0
user_096,9/19/2022 20:00:47,lesson_0027,100.0,100.0
user_096,9/20/2022 19:54:48,lesson_0137,100.0,100.0
user_096,9/20/2022 19:55:42,lesson_0934,100.0,100.0
user_096,9/20/2022 19:58:36,lesson_0153,100.0,100.0
user_096,9/21/2022 22:19:57,lesson_0643,100.0,100.0
user_096,9/21/2022 22:20:18,lesson_0877,100.0,100.0
user_096,9/22/2022 17:50:26,lesson_0265,100.0,100.0
user_096,9/22/2022 18:02:18,lesson_0242,100.0,100.0
user_096,9/22/2022 18:15:07,lesson_0020,100.0,100.0
user_096,9/22/2022 18:38:11,lesson_0010,100.0,100.0
user_096,9/24/2022 0:12:45,lesson_0124,100.0,100.0
user_096,9/25/2022 11:08:06,lesson_0221,100.0,100.0
user_096,9/25/2022 11:51:57,lesson_0130,100.0,100.0
user_096,9/26/2022 19:56:01,lesson_0084,100.0,100.0
user_096,9/26/2022 19:58:09,lesson_0873,100.0,100.0
user_096,9/26/2022 20:07:33,lesson_0267,100.0,100.0
user_096,9/26/2022 20:20:03,lesson_0263,100.0,100.0
user_096,9/27/2022 19:55:08,lesson_0064,100.0,100.0
user_096,9/28/2022 19:11:20,lesson_0014,100.0,100.0
user_096,9/29/2022 19:12:42,lesson_0737,100.0,100.0
user_096,10/1/2022 19:56:55,lesson_0013,100.0,100.0
user_096,10/2/2022 19:56:01,lesson_0082,60.0,100.0
user_096,10/2/2022 19:59:41,lesson_0196,100.0,100.0
user_096,10/2/2022 20:17:34,lesson_0026,100.0,100.0
user_096,10/3/2022 20:08:08,lesson_0645,20.0,20.0
user_096,10/3/2022 20:13:16,lesson_0831,100.0,100.0
user_096,10/3/2022 20:28:40,lesson_0757,60.0,60.0
user_096,10/4/2022 11:11:17,lesson_0645,80.0,100.0
user_096,10/4/2022 11:31:53,lesson_0683,100.0,100.0
user_096,10/4/2022 11:37:05,lesson_0151,100.0,100.0
user_096,10/4/2022 11:49:25,lesson_0149,100.0,100.0
user_096,10/4/2022 12:00:27,lesson_0757,40.0,100.0
user_096,10/5/2022 12:40:31,lesson_0001,100.0,100.0
user_096,10/6/2022 9:52:13,lesson_0034,100.0,100.0
user_096,10/7/2022 12:01:04,lesson_1008,100.0,100.0
user_096,10/7/2022 12:06:52,lesson_0760,80.0,80.0
user_096,10/8/2022 23:10:28,lesson_0760,20.0,100.0
user_096,10/8/2022 23:15:52,lesson_0755,20.0,20.0
user_096,10/8/2022 23:22:48,lesson_0057,10.0,10.0
user_096,10/10/2022 9:17:09,lesson_0057,90.0,100.0
user_096,10/12/2022 22:06:09,lesson_0053,100.0,100.0
user_096,10/12/2022 22:15:12,lesson_0006,33.33,33.33
user_096,10/13/2022 20:32:08,lesson_0016,75.0,75.0
user_096,10/14/2022 20:51:31,lesson_0101,100.0,100.0
user_096,10/14/2022 20:52:22,lesson_0904,100.0,100.0
user_096,10/15/2022 19:35:45,lesson_0646,100.0,100.0
user_096,10/15/2022 19:36:16,lesson_0117,100.0,100.0
user_096,10/17/2022 19:13:15,lesson_0006,66.67,100.0
user_096,10/17/2022 19:40:02,lesson_0041,22.22,22.22
user_096,10/19/2022 21:26:03,lesson_0108,100.0,100.0
user_096,10/19/2022 21:27:11,lesson_1022,100.0,100.0
user_096,10/19/2022 21:44:04,lesson_0233,100.0,100.0
user_096,10/20/2022 17:09:12,lesson_0132,100.0,100.0
user_096,10/20/2022 21:06:50,lesson_0060,55.56,55.56
user_096,10/20/2022 21:06:50,lesson_0747,40.0,40.0
user_096,10/21/2022 17:41:33,lesson_1153,100.0,100.0
user_096,10/21/2022 18:09:46,lesson_0654,100.0,100.0
user_096,10/24/2022 7:41:40,lesson_0687,100.0,100.0
user_096,10/24/2022 8:07:34,lesson_0651,100.0,100.0
user_096,10/24/2022 15:12:54,lesson_0649,100.0,100.0
user_096,10/24/2022 15:35:16,lesson_0486,100.0,100.0
user_096,10/25/2022 7:14:15,lesson_0679,100.0,100.0
user_096,10/25/2022 7:17:20,lesson_0648,5.0,5.0
user_096,10/25/2022 7:22:12,lesson_0007,25.0,25.0
user_096,10/26/2022 11:47:45,lesson_1303,100.0,100.0
user_096,10/26/2022 11:47:45,lesson_1304,100.0,100.0
user_096,10/26/2022 11:47:45,lesson_1307,100.0,100.0
user_096,10/26/2022 11:47:45,lesson_1308,100.0,100.0
user_096,10/26/2022 11:47:45,lesson_1311,100.0,100.0
user_096,10/26/2022 11:47:46,lesson_1305,100.0,100.0
user_096,10/26/2022 11:47:46,lesson_1306,100.0,100.0
user_096,10/26/2022 11:47:46,lesson_1314,100.0,100.0
user_096,10/31/2022 9:34:56,lesson_0648,95.0,100.0
user_096,10/31/2022 9:40:39,lesson_0489,100.0,100.0
user_096,10/31/2022 9:41:16,lesson_0653,5.0,5.0
user_096,10/31/2022 15:51:34,lesson_1172,100.0,100.0
user_096,11/2/2022 16:56:33,lesson_0703,100.0,100.0
user_096,11/2/2022 22:43:50,lesson_0154,100.0,100.0
user_096,11/5/2022 17:14:18,lesson_0027,100.0,100.0
user_096,11/5/2022 17:18:06,lesson_0747,30.0,70.0
user_096,11/5/2022 20:01:59,lesson_0020,100.0,100.0
user_096,11/6/2022 8:16:42,lesson_0045,95.0,100.0
user_096,11/6/2022 10:12:24,lesson_0088,100.0,100.0
user_097,7/19/2022 10:05:34,lesson_0043,5.0,5.0
user_097,7/19/2022 19:27:13,lesson_0023,100.0,100.0
user_097,7/19/2022 19:38:21,lesson_0915,100.0,100.0
user_097,7/19/2022 19:47:16,lesson_0199,25.0,25.0
user_097,7/20/2022 19:11:23,lesson_0094,100.0,100.0
user_097,7/20/2022 20:05:49,lesson_0885,100.0,100.0
user_097,7/20/2022 20:14:19,lesson_0264,100.0,100.0
user_097,7/20/2022 20:16:35,lesson_0059,100.0,100.0
user_097,7/21/2022 11:30:10,lesson_0818,100.0,100.0
user_097,7/21/2022 12:42:00,lesson_0933,100.0,100.0
user_097,7/21/2022 13:19:51,lesson_0898,100.0,100.0
user_097,7/21/2022 19:49:14,lesson_0260,100.0,100.0
user_097,7/21/2022 20:05:37,lesson_0043,95.0,100.0
user_097,7/22/2022 19:10:16,lesson_0035,100.0,100.0
user_097,7/22/2022 19:37:51,lesson_0889,100.0,100.0
user_097,7/22/2022 19:43:47,lesson_0215,100.0,100.0
user_097,7/23/2022 18:17:45,lesson_0050,100.0,100.0
user_097,7/23/2022 19:13:07,lesson_0935,25.0,25.0
user_097,7/23/2022 19:20:54,lesson_0229,100.0,100.0
user_097,7/23/2022 19:25:15,lesson_0123,70.0,70.0
user_097,7/24/2022 12:45:50,lesson_0123,30.0,100.0
user_097,7/28/2022 19:17:38,lesson_0791,50.0,50.0
user_097,7/29/2022 12:03:35,lesson_0791,50.0,100.0
user_097,7/30/2022 19:13:30,lesson_0134,88.0,88.0
user_097,7/30/2022 19:20:30,lesson_0046,100.0,100.0
user_097,7/30/2022 19:22:53,lesson_0225,100.0,100.0
user_097,8/1/2022 18:11:26,lesson_0796,50.0,50.0
user_097,8/2/2022 8:59:41,lesson_0892,100.0,100.0
user_097,8/2/2022 20:16:15,lesson_0080,100.0,100.0
user_097,8/2/2022 20:27:59,lesson_0141,100.0,100.0
user_097,8/3/2022 8:26:44,lesson_0897,25.0,25.0
user_097,8/3/2022 19:38:59,lesson_0114,100.0,100.0
user_097,8/3/2022 19:48:54,lesson_0347,100.0,100.0
user_097,8/11/2022 20:45:07,lesson_0125,100.0,100.0
user_097,8/12/2022 11:59:53,lesson_0796,50.0,100.0
user_097,8/12/2022 12:01:01,lesson_0262,100.0,100.0
user_097,8/12/2022 12:01:29,lesson_0258,100.0,100.0
user_097,8/12/2022 12:41:17,lesson_0939,25.0,25.0
user_097,8/14/2022 19:09:45,lesson_0044,100.0,100.0
user_097,8/16/2022 9:29:45,lesson_0790,50.0,50.0
user_097,8/16/2022 9:35:08,lesson_0931,100.0,100.0
user_097,8/16/2022 10:05:49,lesson_0081,25.0,25.0
user_097,8/16/2022 10:09:53,lesson_0218,100.0,100.0
user_097,8/17/2022 6:19:23,lesson_0790,50.0,100.0
user_097,8/17/2022 6:53:30,lesson_0090,100.0,100.0
user_097,8/17/2022 6:55:15,lesson_0193,100.0,100.0
user_097,8/17/2022 7:07:02,lesson_0620,100.0,100.0
user_097,8/17/2022 7:08:38,lesson_0224,25.0,25.0
user_097,8/17/2022 7:09:16,lesson_0835,100.0,100.0
user_097,8/18/2022 6:31:37,lesson_0794,50.0,50.0
user_097,8/20/2022 8:25:39,lesson_0794,50.0,100.0
user_097,8/21/2022 8:25:44,lesson_0894,100.0,100.0
user_097,8/21/2022 18:27:20,lesson_0075,100.0,100.0
user_097,8/21/2022 18:35:51,lesson_0231,100.0,100.0
user_097,8/21/2022 19:20:03,lesson_0089,10.0,10.0
user_097,8/22/2022 8:50:01,lesson_0089,90.0,100.0
